N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:11:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:11:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:12:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:12:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:13:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:13:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:14:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:14:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:15:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:15:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:16:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:16:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:17:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:17:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:18:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:18:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:19:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:19:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:20:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:20:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:21:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:21:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:22:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:22:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:23:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:23:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:24:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:24:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:25:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:25:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:26:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:26:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:27:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:27:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:28:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:28:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:29:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:29:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:30:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:30:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:31:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:31:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:32:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:32:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:33:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:33:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:34:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:34:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:35:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:35:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:36:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:36:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:37:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:37:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:38:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:38:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:39:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:39:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:40:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:40:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:41:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:41:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:42:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:42:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:43:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:43:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:44:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:44:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:45:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:45:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:46:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:46:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:47:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:47:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:48:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:48:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:49:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:49:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:50:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:50:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:51:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:51:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:52:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:52:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:53:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:53:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:54:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:54:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:55:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:55:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:56:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:56:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;12:57:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;12:57:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;12:58:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;12:58:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;12:59:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;12:59:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:00:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:00:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:01:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:01:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:02:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:02:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:03:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:03:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:04:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:04:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:05:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:05:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:06:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:06:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:07:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:07:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:08:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:08:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:09:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:09:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:10:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:10:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:11:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:11:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:12:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:12:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:13:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:13:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:14:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:14:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:15:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:15:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:16:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:16:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:17:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:17:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:18:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:18:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:19:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:19:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:20:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:20:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:21:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:21:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:22:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:22:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:23:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:23:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:24:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:24:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:25:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:25:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:26:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:26:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:27:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:27:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:28:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:28:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:29:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:29:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:30:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:30:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:31:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:31:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:32:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:32:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:33:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:33:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:34:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:34:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:35:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:35:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:36:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:36:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:37:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:37:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:38:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:38:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:39:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:39:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:40:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:40:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:41:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:41:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:42:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:42:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:43:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:43:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:44:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:44:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:45:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:45:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:46:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:46:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:47:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:47:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:48:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:48:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:49:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:49:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:50:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:50:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:51:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:51:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:52:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:52:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:53:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:53:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:54:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:54:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:55:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:55:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:56:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:56:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;13:57:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;13:57:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;13:58:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;13:58:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;13:59:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;13:59:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:00:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:00:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:01:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:01:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:02:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:02:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:03:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:03:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:04:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:04:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:05:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:05:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:06:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:06:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:07:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:07:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:08:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:08:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:09:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:09:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:10:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:10:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:11:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:11:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:12:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:12:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:13:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:13:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:14:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:14:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:15:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:15:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:16:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:16:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:17:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:17:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:18:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:18:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:19:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:19:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:20:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:20:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:21:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:21:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:22:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:22:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:23:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:23:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:24:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:24:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:25:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:25:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:26:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:26:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:27:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:27:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:28:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:28:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:29:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:29:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:30:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:30:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:31:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:31:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:32:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:32:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:33:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:33:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:34:00;0,7;reverse;3100
Os 8845;Lhota_kolej_C;Beroun_kolej_C;14:34:30;0,7;ahead;8200
N 31 54 597 5 004;Karlstejn_kolej_B;Beroun_kolej_B;14:35:00;0,8;ahead;8000
R 764;Beroun_kolej_A;Karlstejn_kolej_A;14:35:30;0,7;ahead;3000
Os 8845;Beroun_kolej_C;Lhota_kolej_C;14:36:00;0,7;ahead;1500
R 764;Karlstejn_kolej_A;Beroun_kolej_A;14:36:30;0,8;ahead;9000
N 31 54 597 5 004;Beroun_kolej_B;Karlstejn_kolej_B;14:37:00;0,7;reverse;3100
